,threshold-competitive,impact-long-queues,initial-corona-number,service-timeSA,policy-implemented,time-slot?,percentage-competitive,cum-infected,average-timequeue,min-timequeue,max-timequeue,cum-infected-10080,cum-infected-18720
2952,50,4,5,2,policy 0 (baseline),False,10,607,125.2329545,1,257,19,92
2953,50,4,5,2,policy 0 (baseline),False,10,575,60.15909091,1,168,17,106
2954,50,4,5,2,policy 0 (baseline),False,10,592,45.13636364,1,154,16,114
2955,50,4,5,2,policy 0 (baseline),False,10,585,77.05681818,1,185,18,94
2956,50,4,5,2,policy 0 (baseline),False,10,356,122.5113636,1,282,19,67
2957,50,4,5,2,policy 0 (baseline),False,10,691,100.5340909,1,262,22,155
2958,50,4,5,2,policy 0 (baseline),False,10,520,68.10795455,1,232,21,84
2959,50,4,5,2,policy 0 (baseline),False,10,667,117.2727273,1,290,25,147
2960,50,4,5,3,policy 0 (baseline),False,10,665,279.2897727,2,792,23,118
2961,50,4,5,3,policy 0 (baseline),False,10,642,160.9431818,2,358,24,138
2962,50,4,5,3,policy 0 (baseline),False,10,592,206.8068182,2,403,19,95
2963,50,4,5,3,policy 0 (baseline),False,10,591,205.3352273,2,409,19,97
2964,50,4,5,3,policy 0 (baseline),False,10,504,157.6477273,2,340,19,73
2965,50,4,5,3,policy 0 (baseline),False,10,742,175.9886364,2,378,23,172
2966,50,4,5,3,policy 0 (baseline),False,10,595,186.6477273,2,402,16,95
2967,50,4,5,3,policy 0 (baseline),False,10,522,188.1136364,2,371,21,86
2968,50,4,5,3,policy 0 (baseline),False,10,704,213.0113636,2,393,25,143
2969,50,4,5,3,policy 0 (baseline),False,10,347,143.8863636,2,330,22,57
2970,50,4,5,4,policy 0 (baseline),False,10,678,413.2897727,3,950,19,138
2971,50,4,5,4,policy 0 (baseline),False,10,730,342.6931818,3,926,24,155
2972,50,4,5,4,policy 0 (baseline),False,10,487,413.2954545,3,981,18,62
2973,50,4,5,4,policy 0 (baseline),False,10,636,449.5,3,988,16,106
2974,50,4,5,4,policy 0 (baseline),False,10,527,387.0965909,3,919,17,75
2975,50,4,5,4,policy 0 (baseline),False,10,657,469.7556818,3,988,19,121
2976,50,4,5,4,policy 0 (baseline),False,10,597,411.0795455,3,955,22,125
2977,50,4,5,4,policy 0 (baseline),False,10,709,382.5113636,3,912,26,150
2978,50,4,5,4,policy 0 (baseline),False,10,668,311.4659091,3,856,19,123
2979,50,4,5,4,policy 0 (baseline),False,10,694,285.1477273,3,844,23,149
2980,50,4,5,5,policy 0 (baseline),False,10,493,491.6875,4,1047,22,85
2981,50,4,5,5,policy 0 (baseline),False,10,509,478.3352273,4,1017,15,94
2982,50,4,5,5,policy 0 (baseline),False,10,772,527.4375,4,1123,18,165
2983,50,4,5,5,policy 0 (baseline),False,10,652,493.8693182,4,1069,15,106
2984,50,4,5,5,policy 0 (baseline),False,10,640,540.3352273,4,1110,20,125
2985,50,4,5,5,policy 0 (baseline),False,10,602,563.7670455,4,1096,18,112
2986,50,4,5,5,policy 0 (baseline),False,10,657,596.8920455,4,1160,21,134
2987,50,4,5,5,policy 0 (baseline),False,10,704,506.4034091,4,1073,18,147
2988,50,4,5,5,policy 0 (baseline),False,10,524,528.2784091,4,1094,23,83
2989,50,4,5,5,policy 0 (baseline),False,10,630,495.2045455,4,1069,25,115
2990,50,4,5,6,policy 0 (baseline),False,10,660,608.0284091,5,1169,16,109
2991,50,4,5,6,policy 0 (baseline),False,10,623,725.9375,5,1295,19,115
2992,50,4,5,6,policy 0 (baseline),False,10,733,657.4772727,5,1248,22,134
2993,50,4,5,6,policy 0 (baseline),False,10,573,624.0568182,5,1217,18,112
2994,50,4,5,6,policy 0 (baseline),False,10,652,719.5852273,5,1339,20,113
2995,50,4,5,6,policy 0 (baseline),False,10,773,692.0511364,5,1308,16,164
2996,50,4,5,6,policy 0 (baseline),False,10,693,701.7897727,5,1292,21,148
2997,50,4,5,6,policy 0 (baseline),False,10,689,699.4602273,5,1323,18,131
2998,50,4,5,6,policy 0 (baseline),False,10,756,631.4602273,5,1218,21,136
2999,50,4,5,6,policy 0 (baseline),False,10,704,596.3352273,5,1176,23,166
3000,50,5,1,2,policy 0 (baseline),False,10,102,83.03409091,1,217,3,15
3001,50,5,1,2,policy 0 (baseline),False,10,5,128.8238636,1,318,3,5
3002,50,5,1,2,policy 0 (baseline),False,10,289,111.4772727,1,286,3,30
3003,50,5,1,2,policy 0 (baseline),False,10,268,53.79545455,1,200,4,35
3004,50,5,1,2,policy 0 (baseline),False,10,83,123.7897727,1,305,5,12
3005,50,5,1,2,policy 0 (baseline),False,10,228,63.88636364,1,175,7,32
3006,50,5,1,2,policy 0 (baseline),False,10,368,116.0170455,1,300,5,39
3007,50,5,1,2,policy 0 (baseline),False,10,190,162.5397727,1,383,3,19
3008,50,5,1,2,policy 0 (baseline),False,10,199,74.28409091,1,211,4,25
3009,50,5,1,2,policy 0 (baseline),False,10,89,87.02272727,1,252,3,14
3010,50,5,1,3,policy 0 (baseline),False,10,147,251.1136364,2,441,3,12
3011,50,5,1,3,policy 0 (baseline),False,10,230,145.8806818,2,335,9,29
3012,50,5,1,3,policy 0 (baseline),False,10,230,185.1818182,2,399,7,36
3013,50,5,1,3,policy 0 (baseline),False,10,86,174.2386364,2,344,4,10
3014,50,5,1,3,policy 0 (baseline),False,10,72,229.1875,2,745,3,7
3015,50,5,1,3,policy 0 (baseline),False,10,220,180.4318182,2,415,5,24
3016,50,5,1,3,policy 0 (baseline),False,10,201,281.8579545,2,859,4,20
3017,50,5,1,3,policy 0 (baseline),False,10,123,198.6988636,2,395,3,8
3018,50,5,1,3,policy 0 (baseline),False,10,87,130.1022727,2,312,4,9
3019,50,5,1,3,policy 0 (baseline),False,10,170,112.0738636,2,294,6,15
3020,50,5,1,4,policy 0 (baseline),False,10,194,329.3636364,3,867,3,25
3021,50,5,1,4,policy 0 (baseline),False,10,84,451.2045455,3,998,5,11
3022,50,5,1,4,policy 0 (baseline),False,10,127,368.6136364,3,938,5,14
3023,50,5,1,4,policy 0 (baseline),False,10,528,399.3579545,3,947,6,76
3024,50,5,1,4,policy 0 (baseline),False,10,182,373.4090909,3,912,3,19
3025,50,5,1,4,policy 0 (baseline),False,10,329,357.9829545,3,913,4,46
3026,50,5,1,4,policy 0 (baseline),False,10,106,347.3125,3,926,3,13
3027,50,5,1,4,policy 0 (baseline),False,10,164,453.3125,3,1038,4,19
3028,50,5,1,4,policy 0 (baseline),False,10,421,407.0340909,3,941,5,60
3029,50,5,1,4,policy 0 (baseline),False,10,128,449.7386364,3,980,6,12
3030,50,5,1,5,policy 0 (baseline),False,10,77,513.6022727,4,1083,2,11
3031,50,5,1,5,policy 0 (baseline),False,10,332,585.1647727,4,1138,5,49
3032,50,5,1,5,policy 0 (baseline),False,10,187,615.7443182,4,1182,6,26
3033,50,5,1,5,policy 0 (baseline),False,10,229,536.4147727,4,1089,4,28
3034,50,5,1,5,policy 0 (baseline),False,10,240,486.1761364,4,1056,5,30
3035,50,5,1,5,policy 0 (baseline),False,10,7,553.8068182,4,1141,3,4
3036,50,5,1,5,policy 0 (baseline),False,10,331,543.0340909,4,1093,4,34
3037,50,5,1,5,policy 0 (baseline),False,10,520,609.875,4,1162,5,67
3038,50,5,1,5,policy 0 (baseline),False,10,363,604.375,4,1155,3,38
3039,50,5,1,5,policy 0 (baseline),False,10,348,589.5454545,4,1127,3,41
3040,50,5,1,6,policy 0 (baseline),False,10,350,693.0681818,5,1297,4,38
3041,50,5,1,6,policy 0 (baseline),False,10,342,629.3068182,5,1239,5,38
3042,50,5,1,6,policy 0 (baseline),False,10,202,630.125,5,1214,4,23
3043,50,5,1,6,policy 0 (baseline),False,10,114,683.9318182,5,1296,6,15
3044,50,5,1,6,policy 0 (baseline),False,10,2,675.4204545,5,1260,2,2
3045,50,5,1,6,policy 0 (baseline),False,10,148,667.1590909,5,1258,2,18
3046,50,5,1,6,policy 0 (baseline),False,10,12,662.4659091,5,1266,3,4
3047,50,5,1,6,policy 0 (baseline),False,10,145,748.6875,5,1338,3,16
3048,50,5,1,6,policy 0 (baseline),False,10,404,674.8011364,5,1276,3,52
3049,50,5,1,6,policy 0 (baseline),False,10,272,687.0227273,6,1296,7,27
3050,50,5,2,2,policy 0 (baseline),False,10,310,95.04545455,1,233,4,32
3051,50,5,2,2,policy 0 (baseline),False,10,476,68.48295455,1,199,10,74
3052,50,5,2,2,policy 0 (baseline),False,10,382,64.73863636,1,191,7,57
3053,50,5,2,2,policy 0 (baseline),False,10,412,128.2670455,1,304,9,71
3054,50,5,2,2,policy 0 (baseline),False,10,427,103.4545455,1,302,10,69
3055,50,5,2,2,policy 0 (baseline),False,10,408,53.19318182,1,147,6,56
3056,50,5,2,2,policy 0 (baseline),False,10,343,111.9375,1,295,12,54
3057,50,5,2,2,policy 0 (baseline),False,10,222,72.03409091,1,243,9,40
3058,50,5,2,2,policy 0 (baseline),False,10,403,96.94886364,1,259,8,44
3059,50,5,2,2,policy 0 (baseline),False,10,235,63.85227273,1,177,6,28
3060,50,5,2,3,policy 0 (baseline),False,10,401,175.6022727,2,375,6,64
3061,50,5,2,3,policy 0 (baseline),False,10,164,225.7272727,2,803,8,25
3062,50,5,2,3,policy 0 (baseline),False,10,416,164.2443182,2,357,10,50
3063,50,5,2,3,policy 0 (baseline),False,10,174,193.1704545,2,437,6,31
3064,50,5,2,3,policy 0 (baseline),False,10,286,231.6306818,2,792,10,36
3065,50,5,2,3,policy 0 (baseline),False,10,380,285.8352273,2,844,9,46
3066,50,5,2,3,policy 0 (baseline),False,10,209,263.0625,2,875,7,34
3067,50,5,2,3,policy 0 (baseline),False,10,128,190.0568182,2,393,8,24
3068,50,5,2,3,policy 0 (baseline),False,10,342,189.7727273,2,436,7,31
3069,50,5,2,3,policy 0 (baseline),False,10,445,181.9204545,2,405,6,55
3070,50,5,2,4,policy 0 (baseline),False,10,299,405.4090909,3,957,10,42
3071,50,5,2,4,policy 0 (baseline),False,10,350,423.5681818,3,1015,5,37
3072,50,5,2,4,policy 0 (baseline),False,10,322,334.875,3,927,9,54
3073,50,5,2,4,policy 0 (baseline),False,10,380,404.5965909,3,941,5,41
3074,50,5,2,4,policy 0 (baseline),False,10,258,409.7954545,3,988,6,30
3075,50,5,2,4,policy 0 (baseline),False,10,353,437.3693182,3,1008,6,38
3076,50,5,2,4,policy 0 (baseline),False,10,237,438.6818182,3,993,12,35
3077,50,5,2,4,policy 0 (baseline),False,10,457,430.8465909,3,971,9,63
3078,50,5,2,4,policy 0 (baseline),False,10,654,333.9715909,3,888,12,131
3079,50,5,2,4,policy 0 (baseline),False,10,509,399.7215909,3,935,5,69
3080,50,5,2,5,policy 0 (baseline),False,10,420,502.9204545,4,1042,8,57
3081,50,5,2,5,policy 0 (baseline),False,10,561,560.8125,4,1104,9,88
3082,50,5,2,5,policy 0 (baseline),False,10,419,593.6931818,4,1108,11,66
3083,50,5,2,5,policy 0 (baseline),False,10,569,707.8806818,4,1346,9,75
3084,50,5,2,5,policy 0 (baseline),False,10,425,521.6647727,4,1066,7,58
3085,50,5,2,5,policy 0 (baseline),False,10,401,537.875,4,1091,11,56
3086,50,5,2,5,policy 0 (baseline),False,10,508,546.2102273,4,1087,8,62
3087,50,5,2,5,policy 0 (baseline),False,10,569,530.8522727,4,1090,8,77
3088,50,5,2,5,policy 0 (baseline),False,10,467,591.9431818,4,1125,7,62
3089,50,5,2,5,policy 0 (baseline),False,10,138,604.1477273,4,1176,7,18
3090,50,5,2,6,policy 0 (baseline),False,10,531,705.6590909,5,1282,10,72
3091,50,5,2,6,policy 0 (baseline),False,10,300,712.9715909,5,1290,8,34
3092,50,5,2,6,policy 0 (baseline),False,10,454,700.6931818,5,1296,12,55
3093,50,5,2,6,policy 0 (baseline),False,10,270,699.6742857,5,1268,6,32
3094,50,5,2,6,policy 0 (baseline),False,10,491,649.7897727,5,1242,9,60
3095,50,5,2,6,policy 0 (baseline),False,10,573,696.3125,5,1294,9,81
3096,50,5,2,6,policy 0 (baseline),False,10,586,798.5681818,5,1375,11,88
3097,50,5,2,6,policy 0 (baseline),False,10,535,677.5885714,5,1262,8,86
3098,50,5,2,6,policy 0 (baseline),False,10,570,720.0795455,5,1348,9,91
3099,50,5,2,6,policy 0 (baseline),False,10,599,662.4034091,5,1225,9,107
3100,50,5,3,2,policy 0 (baseline),False,10,478,117.0568182,1,314,10,73
3101,50,5,3,2,policy 0 (baseline),False,10,529,62.90857143,1,220,10,73
3102,50,5,3,2,policy 0 (baseline),False,10,402,88.32386364,1,255,11,56
3103,50,5,3,2,policy 0 (baseline),False,10,400,88.77272727,1,248,11,64
3104,50,5,3,2,policy 0 (baseline),False,10,456,15.40983607,1,78,16,83
3105,50,5,3,2,policy 0 (baseline),False,10,595,37.40340909,1,117,19,108
3106,50,5,3,2,policy 0 (baseline),False,10,414,103.5738636,1,288,8,47
3107,50,5,3,2,policy 0 (baseline),False,10,510,89.02272727,1,221,12,67
3108,50,5,3,2,policy 0 (baseline),False,10,443,117.9659091,1,310,11,56
3109,50,5,3,2,policy 0 (baseline),False,10,460,17.08522727,1,74,8,53
3110,50,5,3,3,policy 0 (baseline),False,10,260,249.4488636,2,793,8,39
3111,50,5,3,3,policy 0 (baseline),False,10,307,202.0397727,2,411,11,43
3112,50,5,3,3,policy 0 (baseline),False,10,534,221.0909091,2,401,13,88
3113,50,5,3,3,policy 0 (baseline),False,10,503,172.5170455,2,414,11,78
3114,50,5,3,3,policy 0 (baseline),False,10,348,132.9659091,2,311,11,63
3115,50,5,3,3,policy 0 (baseline),False,10,569,219.8295455,2,753,13,86
3116,50,5,3,3,policy 0 (baseline),False,10,410,184.5340909,2,384,8,52
3117,50,5,3,3,policy 0 (baseline),False,10,379,173.5965909,2,418,13,61
3118,50,5,3,3,policy 0 (baseline),False,10,573,232.2102273,2,821,11,95
3119,50,5,3,3,policy 0 (baseline),False,10,467,273.4147727,2,894,13,79
3120,50,5,3,4,policy 0 (baseline),False,10,655,361.6761364,3,915,11,111
3121,50,5,3,4,policy 0 (baseline),False,10,542,378.9090909,3,948,13,79
3122,50,5,3,4,policy 0 (baseline),False,10,373,373.9147727,3,936,11,54
3123,50,5,3,4,policy 0 (baseline),False,10,492,447.7272727,3,1004,9,60
3124,50,5,3,4,policy 0 (baseline),False,10,603,325.5397727,3,874,19,107
3125,50,5,3,4,policy 0 (baseline),False,10,602,335.4034091,3,876,11,96
3126,50,5,3,4,policy 0 (baseline),False,10,601,331.2897727,3,887,17,92
3127,50,5,3,4,policy 0 (baseline),False,10,642,426.6818182,3,976,13,115
3128,50,5,3,4,policy 0 (baseline),False,10,595,388.7102273,3,969,10,90
3129,50,5,3,4,policy 0 (baseline),False,10,343,359.8977273,3,964,9,42
3130,50,5,3,5,policy 0 (baseline),False,10,568,514.9715909,4,1056,11,111
3131,50,5,3,5,policy 0 (baseline),False,10,467,556.8011364,4,1104,13,80
3132,50,5,3,5,policy 0 (baseline),False,10,504,538.5511364,4,1085,9,67
3133,50,5,3,5,policy 0 (baseline),False,10,436,514.4602273,4,1071,12,74
3134,50,5,3,5,policy 0 (baseline),False,10,692,617.9204545,4,1148,13,113
3135,50,5,3,5,policy 0 (baseline),False,10,500,561.5625,4,1119,12,87
3136,50,5,3,5,policy 0 (baseline),False,10,705,554.1306818,4,1071,11,146
3137,50,5,3,5,policy 0 (baseline),False,10,633,521.5454545,4,1060,13,117
3138,50,5,3,5,policy 0 (baseline),False,10,528,649.3636364,4,1176,11,72
3139,50,5,3,5,policy 0 (baseline),False,10,567,596.5227273,4,1153,13,91
3140,50,5,3,6,policy 0 (baseline),False,10,547,701.8011364,5,1255,10,78
3141,50,5,3,6,policy 0 (baseline),False,10,544,672.8977273,5,1230,14,68
3142,50,5,3,6,policy 0 (baseline),False,10,468,650.6988636,5,1226,10,69
3143,50,5,3,6,policy 0 (baseline),False,10,579,658.2727273,5,1260,16,114
3144,50,5,3,6,policy 0 (baseline),False,10,408,690.5738636,5,1289,15,59
3145,50,5,3,6,policy 0 (baseline),False,10,671,740.9886364,5,1312,15,112
3146,50,5,3,6,policy 0 (baseline),False,10,653,639.2897727,5,1232,13,101
3147,50,5,3,6,policy 0 (baseline),False,10,438,636.8228571,5,1210,12,51
3148,50,5,3,6,policy 0 (baseline),False,10,357,613.5568182,5,1232,15,64
3149,50,5,3,6,policy 0 (baseline),False,10,480,663.7443182,5,1257,9,48
3150,50,5,4,2,policy 0 (baseline),False,10,670,103.4829545,1,270,11,129
3151,50,5,4,2,policy 0 (baseline),False,10,434,84.14772727,1,281,13,70
3152,50,5,4,2,policy 0 (baseline),False,10,508,26.5,1,95,16,95
3153,50,5,4,2,policy 0 (baseline),False,10,628,123.5852273,1,311,16,97
3154,50,5,4,2,policy 0 (baseline),False,10,431,97.15340909,1,238,18,66
3155,50,5,4,2,policy 0 (baseline),False,10,631,104.9545455,1,294,16,104
3156,50,5,4,2,policy 0 (baseline),False,10,556,104.2329545,1,249,18,103
3157,50,5,4,2,policy 0 (baseline),False,10,421,8.8125,1,40,15,54
3158,50,5,4,2,policy 0 (baseline),False,10,366,86.82954545,1,224,18,61
3159,50,5,4,2,policy 0 (baseline),False,10,542,102.5397727,1,283,14,96
3160,50,5,4,3,policy 0 (baseline),False,10,490,180.9602273,2,341,14,97
3161,50,5,4,3,policy 0 (baseline),False,10,555,183.0852273,2,418,12,101
3162,50,5,4,3,policy 0 (baseline),False,10,593,250.1931818,2,792,17,112
3163,50,5,4,3,policy 0 (baseline),False,10,631,157.4545455,2,385,20,135
3164,50,5,4,3,policy 0 (baseline),False,10,611,225.2954545,2,741,19,110
3165,50,5,4,3,policy 0 (baseline),False,10,687,200.75,2,774,20,144
3166,50,5,4,3,policy 0 (baseline),False,10,736,126.2159091,2,352,22,170
3167,50,5,4,3,policy 0 (baseline),False,10,520,232.8693182,2,809,14,86
3168,50,5,4,3,policy 0 (baseline),False,10,602,230.4090909,2,783,18,88
3169,50,5,4,3,policy 0 (baseline),False,10,504,191.7556818,2,429,12,67
3170,50,5,4,4,policy 0 (baseline),False,10,624,415.4943182,3,963,12,116
3171,50,5,4,4,policy 0 (baseline),False,10,637,372.3238636,3,922,14,116
3172,50,5,4,4,policy 0 (baseline),False,10,583,388.2613636,3,932,17,108
3173,50,5,4,4,policy 0 (baseline),False,10,735,362.3579545,3,912,23,148
3174,50,5,4,4,policy 0 (baseline),False,10,620,442.0454545,3,985,17,129
3175,50,5,4,4,policy 0 (baseline),False,10,499,355.1761364,3,919,24,92
3176,50,5,4,4,policy 0 (baseline),False,10,578,386.9772727,3,930,10,85
3177,50,5,4,4,policy 0 (baseline),False,10,665,25.67567568,3,121,18,75
3178,50,5,4,4,policy 0 (baseline),False,10,635,380.9147727,3,926,17,124
3179,50,5,4,4,policy 0 (baseline),False,10,596,345.6477273,3,902,16,101
3180,50,5,4,5,policy 0 (baseline),False,10,703,470.0511364,4,1022,20,154
3181,50,5,4,5,policy 0 (baseline),False,10,519,521.0852273,4,1061,14,107
3182,50,5,4,5,policy 0 (baseline),False,10,390,431.7556818,4,977,13,56
3183,50,5,4,5,policy 0 (baseline),False,10,608,596.3011364,4,1149,17,118
3184,50,5,4,5,policy 0 (baseline),False,10,649,618.6704545,4,1169,17,118
3185,50,5,4,5,policy 0 (baseline),False,10,668,625.6306818,4,1164,11,114
3186,50,5,4,5,policy 0 (baseline),False,10,815,101.2461538,4,342,21,263
3187,50,5,4,5,policy 0 (baseline),False,10,547,574.6875,4,1150,14,90
3188,50,5,4,5,policy 0 (baseline),False,10,618,559.2,4,1117,15,96
3189,50,5,4,5,policy 0 (baseline),False,10,559,518.3125,4,1072,11,83
3190,50,5,4,6,policy 0 (baseline),False,10,647,664.5795455,5,1246,17,104
3191,50,5,4,6,policy 0 (baseline),False,10,764,692.3011364,5,1288,20,170
3192,50,5,4,6,policy 0 (baseline),False,10,768,690.375,5,1275,17,161
3193,50,5,4,6,policy 0 (baseline),False,10,608,669.0170455,5,1258,15,85
3194,50,5,4,6,policy 0 (baseline),False,10,735,647.3295455,5,1284,17,146
3195,50,5,4,6,policy 0 (baseline),False,10,659,577.2045455,5,1142,18,107
3196,50,5,4,6,policy 0 (baseline),False,10,383,633.2386364,5,1214,17,64
3197,50,5,4,6,policy 0 (baseline),False,10,670,720.875,5,1326,13,127
3198,50,5,4,6,policy 0 (baseline),False,10,733,682.7215909,5,1267,17,152
3199,50,5,4,6,policy 0 (baseline),False,10,714,698.2670455,5,1288,15,143
3200,50,5,5,2,policy 0 (baseline),False,10,553,58.13068182,1,139,19,91
3201,50,5,5,2,policy 0 (baseline),False,10,601,97.84659091,1,274,21,100
3202,50,5,5,2,policy 0 (baseline),False,10,742,85.60795455,1,254,27,155
3203,50,5,5,2,policy 0 (baseline),False,10,791,98.89204545,1,267,29,190
3204,50,5,5,2,policy 0 (baseline),False,10,580,122.3806818,1,303,25,99
3205,50,5,5,2,policy 0 (baseline),False,10,588,57.48,1,161,21,100
3206,50,5,5,2,policy 0 (baseline),False,10,557,94.125,1,248,21,98
3207,50,5,5,2,policy 0 (baseline),False,10,540,125.0568182,1,325,14,77
3208,50,5,5,2,policy 0 (baseline),False,10,493,94.29545455,1,259,16,90
3209,50,5,5,2,policy 0 (baseline),False,10,616,114.1590909,1,313,23,105
3210,50,5,5,3,policy 0 (baseline),False,10,622,176.6875,2,364,26,112
3211,50,5,5,3,policy 0 (baseline),False,10,651,197.0340909,2,409,19,127
3212,50,5,5,3,policy 0 (baseline),False,10,623,168.3579545,2,380,20,109
3213,50,5,5,3,policy 0 (baseline),False,10,725,155.6704545,2,374,19,169
3214,50,5,5,3,policy 0 (baseline),False,10,652,245.5738636,2,768,22,120
3215,50,5,5,3,policy 0 (baseline),False,10,552,239.6875,2,813,15,82
3216,50,5,5,3,policy 0 (baseline),False,10,714,201.1590909,2,382,22,157
3217,50,5,5,3,policy 0 (baseline),False,10,684,223.625,2,784,17,118
3218,50,5,5,3,policy 0 (baseline),False,10,586,193.1022727,2,429,15,110
3219,50,5,5,3,policy 0 (baseline),False,10,572,185.3352273,2,382,21,112
3220,50,5,5,4,policy 0 (baseline),False,10,579,355.5511364,3,906,16,106
3221,50,5,5,4,policy 0 (baseline),False,10,589,346.7727273,3,885,21,111
3222,50,5,5,4,policy 0 (baseline),False,10,558,384.3465909,3,936,22,84
3223,50,5,5,4,policy 0 (baseline),False,10,652,385.6420455,3,918,31,154
3224,50,5,5,4,policy 0 (baseline),False,10,639,423.0397727,3,941,20,122
3225,50,5,5,4,policy 0 (baseline),False,10,564,435.4943182,3,965,19,106
3226,50,5,5,4,policy 0 (baseline),False,10,628,403.7386364,3,949,16,111
3227,50,5,5,4,policy 0 (baseline),False,10,661,431.6477273,3,968,19,124
3228,50,5,5,4,policy 0 (baseline),False,10,595,397.0511364,3,941,20,116
3229,50,5,5,4,policy 0 (baseline),False,10,741,353.4659091,3,932,28,186
3230,50,5,5,5,policy 0 (baseline),False,10,717,520.4715909,4,1044,20,162
3231,50,5,5,5,policy 0 (baseline),False,10,578,555.0397727,4,1100,22,91
3232,50,5,5,5,policy 0 (baseline),False,10,508,578.2272727,4,1123,17,79
3233,50,5,5,5,policy 0 (baseline),False,10,443,528.0795455,4,1082,16,66
3234,50,5,5,5,policy 0 (baseline),False,10,781,523.5738636,4,1084,23,191
3235,50,5,5,5,policy 0 (baseline),False,10,789,644.0113636,4,1177,19,187
3236,50,5,5,5,policy 0 (baseline),False,10,671,576.7613636,4,1135,20,123
3237,50,5,5,5,policy 0 (baseline),False,10,638,541.4204545,4,1088,19,137
3238,50,5,5,5,policy 0 (baseline),False,10,697,589.3011364,4,1121,21,138
3239,50,5,5,5,policy 0 (baseline),False,10,745,625.6931818,4,1157,20,144
3240,50,5,5,6,policy 0 (baseline),False,10,608,669.3409091,5,1235,16,116
