index,scenario:percentage-competitive,policy-implemented,policy4?,run,day,cum_infected,infections-provoked-competitive-total,infections-provoked-cooperative-total,nbr-infectious,nbr-infectious-competitive,nbr-infectious-cooperative,number-competitive-joining,number-new-competitive,time-in-queue-average,total-served,daily-infections,daily-provoked-cooperative,daily-provoked-competitive,R0,r0-cooperative,r0-competitive
714,30,policy 3,True,12,21,45,3,41,17,1,17,18,9,82.22950819672131,61,12.0,12.0,0.0,0.7058823529411765,0.7058823529411765,0.0
715,30,policy 3,True,12,22,51,3,47,21,0,21,18,9,82.22950819672131,61,6.0,6.0,0.0,0.2857142857142857,0.2857142857142857,
716,30,policy 3,True,12,23,55,3,51,26,1,25,18,9,82.22950819672131,61,4.0,4.0,0.0,0.15384615384615385,0.16,0.0
717,30,policy 3,True,12,24,62,3,58,29,1,28,18,9,82.22950819672131,61,7.0,7.0,0.0,0.2413793103448276,0.25,0.0
718,30,policy 3,True,12,25,62,3,58,29,1,28,18,9,82.22950819672131,61,0.0,0.0,0.0,0.0,0.0,0.0
719,30,policy 3,True,12,26,71,4,66,34,1,33,18,9,82.22950819672131,61,9.0,8.0,1.0,0.2647058823529412,0.24242424242424243,1.0
720,30,policy 3,True,12,27,85,8,76,34,3,33,18,9,82.22950819672131,61,14.0,10.0,4.0,0.4117647058823529,0.30303030303030304,1.3333333333333333
721,30,policy 3,True,12,28,92,9,82,35,3,32,18,9,82.22950819672131,61,7.0,6.0,1.0,0.2,0.1875,0.3333333333333333
722,30,policy 3,True,12,29,102,9,92,34,4,31,18,9,82.22950819672131,61,10.0,10.0,0.0,0.29411764705882354,0.3225806451612903,0.0
723,30,policy 3,True,12,30,118,11,106,35,6,30,18,9,82.22950819672131,61,16.0,14.0,2.0,0.45714285714285713,0.4666666666666667,0.3333333333333333
724,30,policy 3,True,12,31,127,13,113,38,6,33,18,9,82.22950819672131,61,9.0,7.0,2.0,0.23684210526315788,0.21212121212121213,0.3333333333333333
725,30,policy 3,True,12,32,135,15,119,41,6,36,18,9,82.22950819672131,61,8.0,6.0,2.0,0.1951219512195122,0.16666666666666666,0.3333333333333333
726,30,policy 3,True,12,33,142,15,126,50,7,43,18,9,82.22950819672131,61,7.0,7.0,0.0,0.14,0.16279069767441862,0.0
727,30,policy 3,True,12,34,158,19,138,56,10,46,18,9,82.22950819672131,61,16.0,12.0,4.0,0.2857142857142857,0.2608695652173913,0.4
728,30,policy 3,True,12,35,176,24,151,65,13,52,18,9,82.22950819672131,61,18.0,13.0,5.0,0.27692307692307694,0.25,0.38461538461538464
729,30,policy 3,True,12,36,234,48,185,69,15,55,36,19,94.50819672131149,122,58.0,34.0,24.0,0.8405797101449275,0.6181818181818182,1.6
730,30,policy 3,True,12,37,259,55,204,73,15,59,36,19,94.50819672131149,122,25.0,19.0,7.0,0.3424657534246575,0.3220338983050847,0.4666666666666667
731,30,policy 3,True,12,38,282,63,219,80,18,62,36,19,94.50819672131149,122,23.0,15.0,8.0,0.2875,0.24193548387096775,0.4444444444444444
732,30,policy 3,True,12,39,316,79,237,95,30,68,36,19,94.50819672131149,122,34.0,18.0,16.0,0.35789473684210527,0.2647058823529412,0.5333333333333333
733,30,policy 3,True,12,40,347,82,265,108,37,71,36,19,94.50819672131149,122,31.0,28.0,3.0,0.28703703703703703,0.39436619718309857,0.08108108108108109
734,30,policy 3,True,12,41,383,96,287,121,46,75,36,19,94.50819672131149,122,36.0,22.0,14.0,0.2975206611570248,0.29333333333333333,0.30434782608695654
735,30,policy 3,True,12,42,415,107,308,142,54,88,36,19,94.50819672131149,122,32.0,21.0,11.0,0.22535211267605634,0.23863636363636365,0.2037037037037037
736,30,policy 3,True,12,43,460,132,328,159,60,100,36,19,94.50819672131149,122,45.0,20.0,25.0,0.2830188679245283,0.2,0.4166666666666667
737,30,policy 3,True,12,44,501,149,352,188,71,117,36,19,94.50819672131149,122,41.0,24.0,17.0,0.21808510638297873,0.20512820512820512,0.23943661971830985
738,30,policy 3,True,12,45,540,165,375,208,81,128,36,19,94.50819672131149,122,39.0,23.0,16.0,0.1875,0.1796875,0.19753086419753085
739,30,policy 3,True,12,46,584,180,404,222,86,136,36,19,94.50819672131149,122,44.0,29.0,15.0,0.1981981981981982,0.21323529411764705,0.1744186046511628
740,30,policy 3,True,12,47,627,193,434,228,86,142,36,19,94.50819672131149,122,43.0,30.0,13.0,0.18859649122807018,0.2112676056338028,0.1511627906976744
741,30,policy 3,True,12,48,655,205,450,238,89,149,36,19,94.50819672131149,122,28.0,16.0,12.0,0.11764705882352941,0.10738255033557047,0.1348314606741573
742,30,policy 3,True,12,49,682,217,465,243,92,159,36,19,94.50819672131149,122,27.0,15.0,12.0,0.1111111111111111,0.09433962264150944,0.13043478260869565
743,30,policy 3,True,12,50,711,227,485,250,85,167,36,19,94.50819672131149,122,29.0,20.0,10.0,0.116,0.11976047904191617,0.11764705882352941
744,30,policy 3,True,12,51,726,236,491,249,82,172,36,19,94.50819672131149,122,15.0,6.0,9.0,0.060240963855421686,0.03488372093023256,0.10975609756097561
745,30,policy 3,True,12,52,747,239,509,250,78,172,36,19,94.50819672131149,122,21.0,18.0,3.0,0.084,0.10465116279069768,0.038461538461538464
746,30,policy 3,True,12,53,770,246,525,249,78,176,36,19,94.50819672131149,122,23.0,16.0,7.0,0.09236947791164658,0.09090909090909091,0.08974358974358974
747,30,policy 3,True,12,54,783,252,532,239,74,167,36,19,94.50819672131149,122,13.0,7.0,6.0,0.05439330543933055,0.041916167664670656,0.08108108108108109
748,30,policy 3,True,12,55,794,258,537,224,65,161,36,19,94.50819672131149,122,11.0,5.0,6.0,0.049107142857142856,0.031055900621118012,0.09230769230769231
749,30,policy 3,True,12,56,803,259,545,220,65,155,36,19,94.50819672131149,122,9.0,8.0,1.0,0.04090909090909091,0.05161290322580645,0.015384615384615385
750,30,policy 3,True,12,57,809,261,549,209,57,154,36,19,94.50819672131149,122,6.0,4.0,2.0,0.028708133971291867,0.025974025974025976,0.03508771929824561
751,30,policy 3,True,12,58,822,267,556,195,56,141,36,19,94.50819672131149,122,13.0,7.0,6.0,0.06666666666666667,0.04964539007092199,0.10714285714285714
752,30,policy 3,True,12,59,826,268,559,186,56,130,36,19,94.50819672131149,122,4.0,3.0,1.0,0.021505376344086023,0.023076923076923078,0.017857142857142856
753,30,policy 3,True,12,60,831,270,562,155,49,107,36,19,94.50819672131149,122,5.0,3.0,2.0,0.03225806451612903,0.028037383177570093,0.04081632653061224
754,30,policy 3,True,12,61,831,270,562,147,42,105,36,19,94.50819672131149,122,0.0,0.0,0.0,0.0,0.0,0.0
755,30,policy 3,True,12,62,832,271,562,147,42,105,36,19,94.50819672131149,122,1.0,0.0,1.0,0.006802721088435374,0.0,0.023809523809523808
756,30,policy 3,True,13,0,1,0,0,0,0,0,0,0,0.0,0,-831.0,0.0,0.0,-inf,,
757,30,policy 3,True,13,1,1,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,,,
758,30,policy 3,True,13,2,1,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,,,
759,30,policy 3,True,13,3,3,0,2,1,0,1,0,0,0.0,0,2.0,2.0,0.0,2.0,2.0,
760,30,policy 3,True,13,4,3,0,2,1,0,1,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,
761,30,policy 3,True,13,5,3,0,2,1,0,1,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,
762,30,policy 3,True,13,6,3,0,2,1,0,1,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,
763,30,policy 3,True,13,7,3,0,2,1,0,1,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,
764,30,policy 3,True,13,8,8,0,7,2,0,2,18,0,27.4,61,5.0,5.0,0.0,2.5,2.5,
765,30,policy 3,True,13,9,9,0,8,3,0,3,18,0,27.393442622950822,61,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,
766,30,policy 3,True,13,10,10,0,9,4,0,4,18,0,27.393442622950822,61,1.0,1.0,0.0,0.25,0.25,
767,30,policy 3,True,13,11,12,0,11,4,0,4,18,0,27.393442622950822,61,2.0,2.0,0.0,0.5,0.5,
768,30,policy 3,True,13,12,14,0,13,6,0,6,18,0,27.393442622950822,61,2.0,2.0,0.0,0.3333333333333333,0.3333333333333333,
769,30,policy 3,True,13,13,16,0,15,7,0,7,18,0,27.393442622950822,61,2.0,2.0,0.0,0.2857142857142857,0.2857142857142857,
770,30,policy 3,True,13,14,19,0,18,9,0,9,18,0,27.393442622950822,61,3.0,3.0,0.0,0.3333333333333333,0.3333333333333333,
771,30,policy 3,True,13,15,20,0,19,11,0,11,18,0,27.393442622950822,61,1.0,1.0,0.0,0.09090909090909091,0.09090909090909091,
772,30,policy 3,True,13,16,23,0,22,12,0,12,18,0,27.393442622950822,61,3.0,3.0,0.0,0.25,0.25,
773,30,policy 3,True,13,17,26,2,23,13,1,12,18,0,27.393442622950822,61,3.0,1.0,2.0,0.23076923076923078,0.08333333333333333,2.0
774,30,policy 3,True,13,18,28,3,24,14,1,13,18,0,27.393442622950822,61,2.0,1.0,1.0,0.14285714285714285,0.07692307692307693,1.0
775,30,policy 3,True,13,19,30,3,26,15,2,13,18,0,27.393442622950822,61,2.0,2.0,0.0,0.13333333333333333,0.15384615384615385,0.0
776,30,policy 3,True,13,20,33,3,29,15,2,13,18,0,27.393442622950822,61,3.0,3.0,0.0,0.2,0.23076923076923078,0.0
777,30,policy 3,True,13,21,38,4,33,13,1,12,18,0,27.393442622950822,61,5.0,4.0,1.0,0.38461538461538464,0.3333333333333333,1.0
778,30,policy 3,True,13,22,41,4,36,12,1,11,18,0,27.393442622950822,61,3.0,3.0,0.0,0.25,0.2727272727272727,0.0
779,30,policy 3,True,13,23,48,4,43,13,1,12,18,0,27.393442622950822,61,7.0,7.0,0.0,0.5384615384615384,0.5833333333333334,0.0
780,30,policy 3,True,13,24,54,6,47,14,2,12,18,0,27.393442622950822,61,6.0,4.0,2.0,0.42857142857142855,0.3333333333333333,1.0
781,30,policy 3,True,13,25,65,9,55,19,5,14,18,0,27.393442622950822,61,11.0,8.0,3.0,0.5789473684210527,0.5714285714285714,0.6
782,30,policy 3,True,13,26,78,14,63,25,7,18,18,0,27.393442622950822,61,13.0,8.0,5.0,0.52,0.4444444444444444,0.7142857142857143
783,30,policy 3,True,13,27,85,16,68,26,7,19,18,0,27.393442622950822,61,7.0,5.0,2.0,0.2692307692307692,0.2631578947368421,0.2857142857142857
784,30,policy 3,True,13,28,95,20,74,32,9,23,18,0,27.393442622950822,61,10.0,6.0,4.0,0.3125,0.2608695652173913,0.4444444444444444
785,30,policy 3,True,13,29,113,32,80,40,14,26,18,0,27.393442622950822,61,18.0,6.0,12.0,0.45,0.23076923076923078,0.8571428571428571
786,30,policy 3,True,13,30,123,34,88,48,18,30,18,0,27.393442622950822,61,10.0,8.0,2.0,0.20833333333333334,0.26666666666666666,0.1111111111111111
787,30,policy 3,True,13,31,135,39,95,50,21,30,18,0,27.393442622950822,61,12.0,7.0,5.0,0.24,0.23333333333333334,0.23809523809523808
788,30,policy 3,True,13,32,155,47,107,59,25,35,18,0,27.393442622950822,61,20.0,12.0,8.0,0.3389830508474576,0.34285714285714286,0.32
789,30,policy 3,True,13,33,171,53,117,63,26,38,18,0,27.393442622950822,61,16.0,10.0,6.0,0.25396825396825395,0.2631578947368421,0.23076923076923078
790,30,policy 3,True,13,34,187,57,129,65,26,40,18,0,27.393442622950822,61,16.0,12.0,4.0,0.24615384615384617,0.3,0.15384615384615385
791,30,policy 3,True,13,35,203,63,139,76,25,52,18,0,27.393442622950822,61,16.0,10.0,6.0,0.21052631578947367,0.19230769230769232,0.24
792,30,policy 3,True,13,36,251,77,173,87,30,58,36,0,27.393442622950822,122,48.0,34.0,14.0,0.5517241379310345,0.5862068965517241,0.4666666666666667
793,30,policy 3,True,13,37,280,82,197,99,31,68,36,0,25.950819672131143,122,29.0,24.0,5.0,0.29292929292929293,0.35294117647058826,0.16129032258064516
794,30,policy 3,True,13,38,304,96,207,112,39,73,36,0,25.950819672131143,122,24.0,10.0,14.0,0.21428571428571427,0.136986301369863,0.358974358974359
795,30,policy 3,True,13,39,341,109,231,128,46,82,36,0,25.950819672131143,122,37.0,24.0,13.0,0.2890625,0.2926829268292683,0.2826086956521739
796,30,policy 3,True,13,40,373,115,257,140,49,92,36,0,25.950819672131143,122,32.0,26.0,6.0,0.22857142857142856,0.2826086956521739,0.12244897959183673
797,30,policy 3,True,13,41,403,126,276,159,59,100,36,0,25.950819672131143,122,30.0,19.0,11.0,0.18867924528301888,0.19,0.1864406779661017
798,30,policy 3,True,13,42,451,135,315,179,72,108,36,0,25.950819672131143,122,48.0,39.0,9.0,0.2681564245810056,0.3611111111111111,0.125
799,30,policy 3,True,13,43,495,153,341,187,73,115,36,0,25.950819672131143,122,44.0,26.0,18.0,0.23529411764705882,0.22608695652173913,0.2465753424657534
800,30,policy 3,True,13,44,524,159,364,195,72,123,36,0,25.950819672131143,122,29.0,23.0,6.0,0.14871794871794872,0.18699186991869918,0.08333333333333333
801,30,policy 3,True,13,45,559,170,388,199,72,128,36,0,25.950819672131143,122,35.0,24.0,11.0,0.17587939698492464,0.1875,0.1527777777777778
802,30,policy 3,True,13,46,586,176,409,202,69,133,36,0,25.950819672131143,122,27.0,21.0,6.0,0.13366336633663367,0.15789473684210525,0.08695652173913043
803,30,policy 3,True,13,47,615,185,429,214,69,151,36,0,25.950819672131143,122,29.0,20.0,9.0,0.13551401869158877,0.13245033112582782,0.13043478260869565
804,30,policy 3,True,13,48,638,186,451,222,67,156,36,0,25.950819672131143,122,23.0,22.0,1.0,0.1036036036036036,0.14102564102564102,0.014925373134328358
805,30,policy 3,True,13,49,663,192,470,228,69,159,36,0,25.950819672131143,122,25.0,19.0,6.0,0.10964912280701754,0.11949685534591195,0.08695652173913043
806,30,policy 3,True,13,50,687,201,485,228,71,159,36,0,25.950819672131143,122,24.0,15.0,9.0,0.10526315789473684,0.09433962264150944,0.1267605633802817
807,30,policy 3,True,13,51,709,203,505,228,67,161,36,0,25.950819672131143,122,22.0,20.0,2.0,0.09649122807017543,0.12422360248447205,0.029850746268656716
808,30,policy 3,True,13,52,737,213,523,226,66,160,36,0,25.950819672131143,122,28.0,18.0,10.0,0.12389380530973451,0.1125,0.15151515151515152
809,30,policy 3,True,13,53,750,218,531,225,65,160,36,0,25.950819672131143,122,13.0,8.0,5.0,0.057777777777777775,0.05,0.07692307692307693
810,30,policy 3,True,13,54,762,221,540,220,60,160,36,0,25.950819672131143,122,12.0,9.0,3.0,0.05454545454545454,0.05625,0.05
811,30,policy 3,True,13,55,774,224,549,216,59,157,36,0,25.950819672131143,122,12.0,9.0,3.0,0.05555555555555555,0.05732484076433121,0.05084745762711865
812,30,policy 3,True,13,56,781,226,554,198,55,145,36,0,25.950819672131143,122,7.0,5.0,2.0,0.03535353535353535,0.034482758620689655,0.03636363636363636
813,30,policy 3,True,13,57,794,230,563,181,52,129,36,0,25.950819672131143,122,13.0,9.0,4.0,0.0718232044198895,0.06976744186046512,0.07692307692307693
814,30,policy 3,True,13,58,800,234,566,177,52,125,36,0,25.950819672131143,122,6.0,3.0,4.0,0.03389830508474576,0.024,0.07692307692307693
815,30,policy 3,True,13,59,807,235,572,159,48,111,36,0,25.950819672131143,122,7.0,6.0,1.0,0.0440251572327044,0.05405405405405406,0.020833333333333332
816,30,policy 3,True,13,60,817,237,580,147,43,104,36,0,25.950819672131143,122,10.0,8.0,2.0,0.06802721088435375,0.07692307692307693,0.046511627906976744
817,30,policy 3,True,13,61,817,237,580,134,38,96,36,0,25.950819672131143,122,0.0,0.0,0.0,0.0,0.0,0.0
818,30,policy 3,True,13,62,822,238,584,134,38,96,36,0,25.950819672131143,122,5.0,4.0,1.0,0.03731343283582089,0.041666666666666664,0.02631578947368421
819,30,policy 3,True,14,0,1,0,0,0,0,0,0,0,0.0,0,-821.0,0.0,0.0,-inf,,
820,30,policy 3,True,14,1,1,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,,,
821,30,policy 3,True,14,2,1,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,,,
822,30,policy 3,True,14,3,2,0,1,1,0,1,0,0,0.0,0,1.0,1.0,0.0,1.0,1.0,
823,30,policy 3,True,14,4,2,0,1,1,0,1,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,
824,30,policy 3,True,14,5,2,0,1,1,0,1,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,
825,30,policy 3,True,14,6,3,0,2,1,0,1,0,0,0.0,0,1.0,1.0,0.0,1.0,1.0,
826,30,policy 3,True,14,7,7,0,6,2,0,2,0,0,0.0,0,4.0,4.0,0.0,2.0,2.0,
827,30,policy 3,True,14,8,13,0,12,2,0,2,18,3,22.29508196721311,61,6.0,6.0,0.0,3.0,3.0,
828,30,policy 3,True,14,9,15,0,14,3,0,3,18,3,22.29508196721311,61,2.0,2.0,0.0,0.6666666666666666,0.6666666666666666,
829,30,policy 3,True,14,10,16,0,15,4,0,4,18,3,22.29508196721311,61,1.0,1.0,0.0,0.25,0.25,
830,30,policy 3,True,14,11,19,2,16,7,1,6,18,3,22.29508196721311,61,3.0,1.0,2.0,0.42857142857142855,0.16666666666666666,2.0
831,30,policy 3,True,14,12,23,3,19,10,2,8,18,3,22.29508196721311,61,4.0,3.0,1.0,0.4,0.375,0.5
832,30,policy 3,True,14,13,27,6,20,12,5,8,18,3,22.29508196721311,61,4.0,1.0,3.0,0.3333333333333333,0.125,0.6
833,30,policy 3,True,14,14,29,6,22,13,5,8,18,3,22.29508196721311,61,2.0,2.0,0.0,0.15384615384615385,0.25,0.0
834,30,policy 3,True,14,15,34,7,26,18,6,12,18,3,22.29508196721311,61,5.0,4.0,1.0,0.2777777777777778,0.3333333333333333,0.16666666666666666
835,30,policy 3,True,14,16,38,8,29,18,7,12,18,3,22.29508196721311,61,4.0,3.0,1.0,0.2222222222222222,0.25,0.14285714285714285
836,30,policy 3,True,14,17,49,11,37,19,7,12,18,3,22.29508196721311,61,11.0,8.0,3.0,0.5789473684210527,0.6666666666666666,0.42857142857142855
837,30,policy 3,True,14,18,55,14,40,19,7,12,18,3,22.29508196721311,61,6.0,3.0,3.0,0.3157894736842105,0.25,0.42857142857142855
838,30,policy 3,True,14,19,62,14,47,22,8,14,18,3,22.29508196721311,61,7.0,7.0,0.0,0.3181818181818182,0.5,0.0
839,30,policy 3,True,14,20,64,16,47,24,9,15,18,3,22.29508196721311,61,2.0,0.0,2.0,0.08333333333333333,0.0,0.2222222222222222
840,30,policy 3,True,14,21,69,19,49,25,9,16,18,3,22.29508196721311,61,5.0,2.0,3.0,0.2,0.125,0.3333333333333333
841,30,policy 3,True,14,22,80,23,56,31,12,20,18,3,22.29508196721311,61,11.0,7.0,4.0,0.3548387096774194,0.35,0.3333333333333333
842,30,policy 3,True,14,23,89,27,61,32,12,21,18,3,22.29508196721311,61,9.0,5.0,4.0,0.28125,0.23809523809523808,0.3333333333333333
843,30,policy 3,True,14,24,99,29,69,35,12,23,18,3,22.29508196721311,61,10.0,8.0,2.0,0.2857142857142857,0.34782608695652173,0.16666666666666666
844,30,policy 3,True,14,25,112,30,81,38,12,26,18,3,22.29508196721311,61,13.0,12.0,1.0,0.34210526315789475,0.46153846153846156,0.08333333333333333
845,30,policy 3,True,14,26,128,34,93,45,13,33,18,3,22.29508196721311,61,16.0,12.0,4.0,0.35555555555555557,0.36363636363636365,0.3076923076923077
846,30,policy 3,True,14,27,143,36,106,52,13,43,18,3,22.29508196721311,61,15.0,13.0,2.0,0.28846153846153844,0.3023255813953488,0.15384615384615385
847,30,policy 3,True,14,28,157,40,116,56,12,44,18,3,22.29508196721311,61,14.0,10.0,4.0,0.25,0.22727272727272727,0.3333333333333333
848,30,policy 3,True,14,29,183,41,141,61,12,50,18,3,22.29508196721311,61,26.0,25.0,1.0,0.4262295081967213,0.5,0.08333333333333333
849,30,policy 3,True,14,30,202,47,154,76,13,63,18,3,22.29508196721311,61,19.0,13.0,6.0,0.25,0.20634920634920634,0.46153846153846156
850,30,policy 3,True,14,31,219,50,168,87,15,72,18,3,22.29508196721311,61,17.0,14.0,3.0,0.19540229885057472,0.19444444444444445,0.2
851,30,policy 3,True,14,32,247,59,187,95,19,80,18,3,22.29508196721311,61,28.0,19.0,9.0,0.29473684210526313,0.2375,0.47368421052631576
852,30,policy 3,True,14,33,274,68,205,102,20,82,18,3,22.29508196721311,61,27.0,18.0,9.0,0.2647058823529412,0.21951219512195122,0.45
853,30,policy 3,True,14,34,302,76,225,112,26,86,18,3,22.29508196721311,61,28.0,20.0,8.0,0.25,0.23255813953488372,0.3076923076923077
854,30,policy 3,True,14,35,326,84,241,123,32,91,18,3,22.29508196721311,61,24.0,16.0,8.0,0.1951219512195122,0.17582417582417584,0.25
855,30,policy 3,True,14,36,384,101,282,127,34,95,36,5,22.79508196721311,122,58.0,41.0,17.0,0.4566929133858268,0.43157894736842106,0.5
856,30,policy 3,True,14,37,412,108,303,138,39,100,36,5,22.79508196721311,122,28.0,21.0,7.0,0.2028985507246377,0.21,0.1794871794871795
857,30,policy 3,True,14,38,443,113,329,155,48,107,36,5,22.79508196721311,122,31.0,26.0,5.0,0.2,0.24299065420560748,0.10416666666666667
858,30,policy 3,True,14,39,482,124,357,171,55,117,36,5,22.79508196721311,122,39.0,28.0,11.0,0.22807017543859648,0.23931623931623933,0.2
859,30,policy 3,True,14,40,517,133,383,179,59,121,36,5,22.79508196721311,122,35.0,26.0,9.0,0.19553072625698323,0.21487603305785125,0.15254237288135594
860,30,policy 3,True,14,41,558,142,415,196,69,128,36,5,22.79508196721311,122,41.0,32.0,9.0,0.20918367346938777,0.25,0.13043478260869565
861,30,policy 3,True,14,42,602,154,447,214,72,142,36,5,22.79508196721311,122,44.0,32.0,12.0,0.205607476635514,0.22535211267605634,0.16666666666666666
862,30,policy 3,True,14,43,628,158,469,216,72,152,36,5,22.79508196721311,122,26.0,22.0,4.0,0.12037037037037036,0.14473684210526316,0.05555555555555555
863,30,policy 3,True,14,44,654,165,488,223,65,159,36,5,22.79508196721311,122,26.0,19.0,7.0,0.11659192825112108,0.11949685534591195,0.1076923076923077
864,30,policy 3,True,14,45,673,168,504,224,64,162,36,5,22.79508196721311,122,19.0,16.0,3.0,0.08482142857142858,0.09876543209876543,0.046875
865,30,policy 3,True,14,46,702,177,524,230,74,160,36,5,22.79508196721311,122,29.0,20.0,9.0,0.12608695652173912,0.125,0.12162162162162163
866,30,policy 3,True,14,47,728,182,545,238,70,171,36,5,22.79508196721311,122,26.0,21.0,5.0,0.1092436974789916,0.12280701754385964,0.07142857142857142
867,30,policy 3,True,14,48,750,186,563,246,74,174,36,5,22.79508196721311,122,22.0,18.0,4.0,0.08943089430894309,0.10344827586206896,0.05405405405405406
868,30,policy 3,True,14,49,760,187,572,246,72,174,36,5,22.79508196721311,122,10.0,9.0,1.0,0.04065040650406504,0.05172413793103448,0.013888888888888888
869,30,policy 3,True,14,50,777,190,586,238,74,164,36,5,22.79508196721311,122,17.0,14.0,3.0,0.07142857142857142,0.08536585365853659,0.04054054054054054
870,30,policy 3,True,14,51,785,191,593,228,73,159,36,5,22.79508196721311,122,8.0,7.0,1.0,0.03508771929824561,0.0440251572327044,0.0136986301369863
871,30,policy 3,True,14,52,797,196,600,221,69,152,36,5,22.79508196721311,122,12.0,7.0,5.0,0.05429864253393665,0.046052631578947366,0.07246376811594203
872,30,policy 3,True,14,53,807,199,607,205,66,139,36,5,22.79508196721311,122,10.0,7.0,3.0,0.04878048780487805,0.050359712230215826,0.045454545454545456
873,30,policy 3,True,14,54,813,202,610,191,65,126,36,5,22.79508196721311,122,6.0,3.0,3.0,0.031413612565445025,0.023809523809523808,0.046153846153846156
874,30,policy 3,True,14,55,817,202,614,171,56,115,36,5,22.79508196721311,122,4.0,4.0,0.0,0.023391812865497075,0.034782608695652174,0.0
875,30,policy 3,True,14,56,823,202,620,145,49,96,36,5,22.79508196721311,122,6.0,6.0,0.0,0.041379310344827586,0.0625,0.0
876,30,policy 3,True,14,57,826,203,622,129,42,87,36,5,22.79508196721311,122,3.0,2.0,1.0,0.023255813953488372,0.022988505747126436,0.023809523809523808
877,30,policy 3,True,14,58,827,203,623,109,32,77,36,5,22.79508196721311,122,1.0,1.0,0.0,0.009174311926605505,0.012987012987012988,0.0
878,30,policy 3,True,14,59,828,203,624,106,31,75,36,5,22.79508196721311,122,1.0,1.0,0.0,0.009433962264150943,0.013333333333333334,0.0
879,30,policy 3,True,14,60,829,204,624,89,24,65,36,5,22.79508196721311,122,1.0,0.0,1.0,0.011235955056179775,0.0,0.041666666666666664
880,30,policy 3,True,14,61,829,204,624,71,18,53,36,5,22.79508196721311,122,0.0,0.0,0.0,0.0,0.0,0.0
881,30,policy 3,True,14,62,829,204,624,71,18,53,36,5,22.79508196721311,122,0.0,0.0,0.0,0.0,0.0,0.0
882,30,policy 3,True,15,0,1,0,0,0,0,0,0,0,0.0,0,-828.0,0.0,0.0,-inf,,
883,30,policy 3,True,15,1,1,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,,,
884,30,policy 3,True,15,2,1,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,,,
885,30,policy 3,True,15,3,3,0,2,1,0,1,0,0,0.0,0,2.0,2.0,0.0,2.0,2.0,
886,30,policy 3,True,15,4,3,0,2,1,0,1,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,
887,30,policy 3,True,15,5,3,0,2,1,0,1,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,
888,30,policy 3,True,15,6,3,0,2,1,0,1,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,
889,30,policy 3,True,15,7,3,0,2,1,0,1,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,
890,30,policy 3,True,15,8,5,0,4,3,0,3,18,5,30.78947368421053,61,2.0,2.0,0.0,0.6666666666666666,0.6666666666666666,
891,30,policy 3,True,15,9,6,0,5,3,0,3,18,5,30.540983606557376,61,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,
892,30,policy 3,True,15,10,6,0,5,2,0,2,18,5,30.540983606557376,61,0.0,0.0,0.0,0.0,0.0,
893,30,policy 3,True,15,11,10,0,9,2,0,2,18,5,30.540983606557376,61,4.0,4.0,0.0,2.0,2.0,
894,30,policy 3,True,15,12,14,0,13,3,0,3,18,5,30.540983606557376,61,4.0,4.0,0.0,1.3333333333333333,1.3333333333333333,
895,30,policy 3,True,15,13,18,0,17,4,0,4,18,5,30.540983606557376,61,4.0,4.0,0.0,1.0,1.0,
896,30,policy 3,True,15,14,19,0,18,5,0,5,18,5,30.540983606557376,61,1.0,1.0,0.0,0.2,0.2,
897,30,policy 3,True,15,15,23,2,20,7,1,6,18,5,30.540983606557376,61,4.0,2.0,2.0,0.5714285714285714,0.3333333333333333,2.0
898,30,policy 3,True,15,16,23,2,20,7,1,6,18,5,30.540983606557376,61,0.0,0.0,0.0,0.0,0.0,0.0
899,30,policy 3,True,15,17,25,2,22,13,1,12,18,5,30.540983606557376,61,2.0,2.0,0.0,0.15384615384615385,0.16666666666666666,0.0
900,30,policy 3,True,15,18,27,2,24,13,1,12,18,5,30.540983606557376,61,2.0,2.0,0.0,0.15384615384615385,0.16666666666666666,0.0
901,30,policy 3,True,15,19,34,5,28,15,3,13,18,5,30.540983606557376,61,7.0,4.0,3.0,0.4666666666666667,0.3076923076923077,1.0
902,30,policy 3,True,15,20,37,6,30,16,3,13,18,5,30.540983606557376,61,3.0,2.0,1.0,0.1875,0.15384615384615385,0.3333333333333333
903,30,policy 3,True,15,21,38,6,31,16,3,13,18,5,30.540983606557376,61,1.0,1.0,0.0,0.0625,0.07692307692307693,0.0
